run_label,round,n_run,t_run,flywire_id,reference_backend,comparison_backend,reference_framework,comparison_framework,reference_rate_hz,comparison_rate_hz
nature_2026_05,5,16,0.1,720575940615671106,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),78.125,78.125
nature_2026_05,5,16,0.1,720575940615715003,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.25,1.25
nature_2026_05,5,16,0.1,720575940615811670,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),13.125,14.375
nature_2026_05,5,16,0.1,720575940616018956,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),78.125,77.5
nature_2026_05,5,16,0.1,720575940616103218,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),89.375,87.5
nature_2026_05,5,16,0.1,720575940616466260,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),46.875,47.5
nature_2026_05,5,16,0.1,720575940616864086,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),28.75,27.5
nature_2026_05,5,16,0.1,720575940616864217,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),46.25,46.25
nature_2026_05,5,16,0.1,720575940616885538,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),191.875,211.875
nature_2026_05,5,16,0.1,720575940617000768,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),184.375,208.125
nature_2026_05,5,16,0.1,720575940617373268,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),8.75,7.5
nature_2026_05,5,16,0.1,720575940617488477,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),15.625,13.75
nature_2026_05,5,16,0.1,720575940617494877,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),15.625,17.5
nature_2026_05,5,16,0.1,720575940617552057,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),38.125,38.75
nature_2026_05,5,16,0.1,720575940617593233,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),68.75,68.75
nature_2026_05,5,16,0.1,720575940617629841,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),50.625,55.625
nature_2026_05,5,16,0.1,720575940617937543,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),211.875,185.0
nature_2026_05,5,16,0.1,720575940618165019,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),102.5,107.5
nature_2026_05,5,16,0.1,720575940618238523,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),57.5,59.375
nature_2026_05,5,16,0.1,720575940618472261,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),48.125,47.5
nature_2026_05,5,16,0.1,720575940618574749,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),42.5,42.5
nature_2026_05,5,16,0.1,720575940618696989,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),43.125,44.375
nature_2026_05,5,16,0.1,720575940618726171,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),18.75,22.5
nature_2026_05,5,16,0.1,720575940618800064,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,0.625
nature_2026_05,5,16,0.1,720575940618859480,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),21.875,21.25
nature_2026_05,5,16,0.1,720575940619114048,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),25.625,28.125
nature_2026_05,5,16,0.1,720575940619173534,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),18.75,17.5
nature_2026_05,5,16,0.1,720575940619176094,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,8.75
nature_2026_05,5,16,0.1,720575940619473624,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),38.75,39.375
nature_2026_05,5,16,0.1,720575940619588568,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),45.625,45.625
nature_2026_05,5,16,0.1,720575940619671616,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),22.5,21.25
nature_2026_05,5,16,0.1,720575940619675200,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,0.625
nature_2026_05,5,16,0.1,720575940619877396,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),72.5,75.0
nature_2026_05,5,16,0.1,720575940619898526,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.25,2.5
nature_2026_05,5,16,0.1,720575940619973712,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),121.875,121.875
nature_2026_05,5,16,0.1,720575940620025620,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),26.25,28.75
nature_2026_05,5,16,0.1,720575940620031366,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),48.75,50.0
nature_2026_05,5,16,0.1,720575940620170887,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),32.5,35.625
nature_2026_05,5,16,0.1,720575940620271636,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.875,1.875
nature_2026_05,5,16,0.1,720575940620274085,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),85.625,82.5
nature_2026_05,5,16,0.1,720575940620292116,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),7.5,7.5
nature_2026_05,5,16,0.1,720575940620335269,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),54.375,54.375
nature_2026_05,5,16,0.1,720575940620346417,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,0.625
nature_2026_05,5,16,0.1,720575940620346673,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),6.25,5.625
nature_2026_05,5,16,0.1,720575940620374693,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),28.125,26.875
nature_2026_05,5,16,0.1,720575940620473547,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),21.25,21.875
nature_2026_05,5,16,0.1,720575940620474278,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),11.25,11.25
nature_2026_05,5,16,0.1,720575940620481240,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),48.75,50.0
nature_2026_05,5,16,0.1,720575940620673985,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),45.0,47.5
nature_2026_05,5,16,0.1,720575940620714150,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),2.5,2.5
nature_2026_05,5,16,0.1,720575940620780272,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),36.875,33.75
nature_2026_05,5,16,0.1,720575940620805046,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.625,13.75
nature_2026_05,5,16,0.1,720575940620873793,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),5.0,5.625
nature_2026_05,5,16,0.1,720575940620874757,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),108.125,113.125
nature_2026_05,5,16,0.1,720575940621057702,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),16.25,17.5
nature_2026_05,5,16,0.1,720575940621119367,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.25,1.25
nature_2026_05,5,16,0.1,720575940621148948,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),4.375,5.0
nature_2026_05,5,16,0.1,720575940621261296,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),31.875,36.25
nature_2026_05,5,16,0.1,720575940621329328,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.25,1.875
nature_2026_05,5,16,0.1,720575940621345012,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),4.375,5.625
nature_2026_05,5,16,0.1,720575940621399899,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),46.25,45.0
nature_2026_05,5,16,0.1,720575940621422518,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),16.25,17.5
nature_2026_05,5,16,0.1,720575940621468404,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.75,4.375
nature_2026_05,5,16,0.1,720575940621502051,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),187.5,181.875
nature_2026_05,5,16,0.1,720575940621538142,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),31.25,33.125
nature_2026_05,5,16,0.1,720575940621573030,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),21.875,22.5
nature_2026_05,5,16,0.1,720575940621586854,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),67.5,68.125
nature_2026_05,5,16,0.1,720575940621667693,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,22.5
nature_2026_05,5,16,0.1,720575940621754367,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),195.625,198.125
nature_2026_05,5,16,0.1,720575940621771041,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),13.125,14.375
nature_2026_05,5,16,0.1,720575940621777390,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),16.875,15.0
nature_2026_05,5,16,0.1,720575940621902085,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.875,1.25
nature_2026_05,5,16,0.1,720575940622027222,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),2.5,3.75
nature_2026_05,5,16,0.1,720575940622116705,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),78.75,76.25
nature_2026_05,5,16,0.1,720575940622195625,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.0
nature_2026_05,5,16,0.1,720575940622235425,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),59.375,60.0
nature_2026_05,5,16,0.1,720575940622348156,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),23.75,25.0
nature_2026_05,5,16,0.1,720575940622474899,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,1.25
nature_2026_05,5,16,0.1,720575940622624214,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),6.25,9.375
nature_2026_05,5,16,0.1,720575940622695448,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),154.375,150.0
nature_2026_05,5,16,0.1,720575940622734106,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,1.875
nature_2026_05,5,16,0.1,720575940622810153,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),36.875,36.875
nature_2026_05,5,16,0.1,720575940623072013,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),4.375,5.0
nature_2026_05,5,16,0.1,720575940623137818,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.875,4.375
nature_2026_05,5,16,0.1,720575940623192781,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),24.375,25.0
nature_2026_05,5,16,0.1,720575940623209165,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.0,30.0
nature_2026_05,5,16,0.1,720575940623210445,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),74.375,74.375
nature_2026_05,5,16,0.1,720575940623211725,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),65.625,71.25
nature_2026_05,5,16,0.1,720575940623224555,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,0.625
nature_2026_05,5,16,0.1,720575940623352063,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),80.0,78.75
nature_2026_05,5,16,0.1,720575940623453959,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),26.25,26.875
nature_2026_05,5,16,0.1,720575940623478115,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),18.125,18.125
nature_2026_05,5,16,0.1,720575940623718380,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.0
nature_2026_05,5,16,0.1,720575940623847181,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.125,5.0
nature_2026_05,5,16,0.1,720575940623862015,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,0.625
nature_2026_05,5,16,0.1,720575940624023188,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),27.5,28.125
nature_2026_05,5,16,0.1,720575940624163303,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.0
nature_2026_05,5,16,0.1,720575940624310857,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),12.5,12.5
nature_2026_05,5,16,0.1,720575940624484796,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),49.375,48.125
nature_2026_05,5,16,0.1,720575940624600840,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),6.875,5.0
nature_2026_05,5,16,0.1,720575940624623287,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.625,30.625
nature_2026_05,5,16,0.1,720575940624897516,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),31.25,30.625
nature_2026_05,5,16,0.1,720575940624906483,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),30.625,30.0
nature_2026_05,5,16,0.1,720575940624963786,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),196.25,206.25
nature_2026_05,5,16,0.1,720575940624966840,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),32.5,35.0
nature_2026_05,5,16,0.1,720575940625045180,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),78.125,78.75
nature_2026_05,5,16,0.1,720575940625047484,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),51.875,51.875
nature_2026_05,5,16,0.1,720575940625102692,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),61.25,64.375
nature_2026_05,5,16,0.1,720575940625164558,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),7.5,8.125
nature_2026_05,5,16,0.1,720575940625175054,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),64.375,63.75
nature_2026_05,5,16,0.1,720575940625178768,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),33.75,33.75
nature_2026_05,5,16,0.1,720575940625580988,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),39.375,41.25
nature_2026_05,5,16,0.1,720575940625612474,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.0
nature_2026_05,5,16,0.1,720575940625641402,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.625
nature_2026_05,5,16,0.1,720575940625705930,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),68.75,70.0
nature_2026_05,5,16,0.1,720575940625737776,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),35.625,35.625
nature_2026_05,5,16,0.1,720575940625779075,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,0.625
nature_2026_05,5,16,0.1,720575940625852464,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.0
nature_2026_05,5,16,0.1,720575940625861660,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),42.5,46.25
nature_2026_05,5,16,0.1,720575940625867056,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),70.0,66.875
nature_2026_05,5,16,0.1,720575940625874992,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),58.75,65.0
nature_2026_05,5,16,0.1,720575940625875504,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),51.25,55.625
nature_2026_05,5,16,0.1,720575940626094350,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),5.0,4.375
nature_2026_05,5,16,0.1,720575940626191306,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),111.25,111.875
nature_2026_05,5,16,0.1,720575940626278974,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),18.125,17.5
nature_2026_05,5,16,0.1,720575940626279742,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),44.375,45.625
nature_2026_05,5,16,0.1,720575940626289021,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),17.5,17.5
nature_2026_05,5,16,0.1,720575940626308697,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),29.375,29.375
nature_2026_05,5,16,0.1,720575940626468178,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.25,1.25
nature_2026_05,5,16,0.1,720575940626495746,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),38.125,40.625
nature_2026_05,5,16,0.1,720575940626626597,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),26.25,26.875
nature_2026_05,5,16,0.1,720575940626826288,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.125,1.875
nature_2026_05,5,16,0.1,720575940626835146,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),78.75,78.75
nature_2026_05,5,16,0.1,720575940626860421,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.625
nature_2026_05,5,16,0.1,720575940626870846,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),7.5,6.25
nature_2026_05,5,16,0.1,720575940626968216,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.125,2.5
nature_2026_05,5,16,0.1,720575940626972056,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),36.25,38.75
nature_2026_05,5,16,0.1,720575940626993694,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,18.125
nature_2026_05,5,16,0.1,720575940626999464,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),10.0,12.5
nature_2026_05,5,16,0.1,720575940627083294,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),26.875,25.0
nature_2026_05,5,16,0.1,720575940627086594,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),23.75,23.125
nature_2026_05,5,16,0.1,720575940627099338,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),38.75,36.875
nature_2026_05,5,16,0.1,720575940627107271,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),14.375,15.625
nature_2026_05,5,16,0.1,720575940627281594,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,0.625
nature_2026_05,5,16,0.1,720575940627312668,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),8.75,6.875
nature_2026_05,5,16,0.1,720575940627383685,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),138.125,136.25
nature_2026_05,5,16,0.1,720575940627410451,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),28.75,34.375
nature_2026_05,5,16,0.1,720575940627419676,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,0.625
nature_2026_05,5,16,0.1,720575940627704392,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.75,6.875
nature_2026_05,5,16,0.1,720575940627779983,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),21.25,21.875
nature_2026_05,5,16,0.1,720575940627812168,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),24.375,23.125
nature_2026_05,5,16,0.1,720575940627814728,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.75,4.375
nature_2026_05,5,16,0.1,720575940627828296,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),13.75,16.875
nature_2026_05,5,16,0.1,720575940627847752,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),45.0,44.375
nature_2026_05,5,16,0.1,720575940628070419,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),7.5,10.625
nature_2026_05,5,16,0.1,720575940628114684,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),75.0,72.5
nature_2026_05,5,16,0.1,720575940628129129,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.0
nature_2026_05,5,16,0.1,720575940628446010,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),28.125,26.25
nature_2026_05,5,16,0.1,720575940628598121,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),71.25,70.625
nature_2026_05,5,16,0.1,720575940628648809,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),47.5,48.75
nature_2026_05,5,16,0.1,720575940628676457,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),22.5,24.375
nature_2026_05,5,16,0.1,720575940628695043,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,0.625
nature_2026_05,5,16,0.1,720575940628743752,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),58.75,58.125
nature_2026_05,5,16,0.1,720575940628755815,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),60.0,61.875
nature_2026_05,5,16,0.1,720575940628802069,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),13.125,11.25
nature_2026_05,5,16,0.1,720575940628815381,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),16.25,13.125
nature_2026_05,5,16,0.1,720575940628826128,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),41.25,36.875
nature_2026_05,5,16,0.1,720575940628853239,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),205.0,205.0
nature_2026_05,5,16,0.1,720575940628972048,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),48.75,47.5
nature_2026_05,5,16,0.1,720575940628995331,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),4.375,4.375
nature_2026_05,5,16,0.1,720575940628997123,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),15.625,16.25
nature_2026_05,5,16,0.1,720575940628998659,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.625,20.625
nature_2026_05,5,16,0.1,720575940629000783,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),24.375,19.375
nature_2026_05,5,16,0.1,720575940629176663,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),210.0,216.25
nature_2026_05,5,16,0.1,720575940629207963,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),25.0,25.625
nature_2026_05,5,16,0.1,720575940629239934,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),13.75,13.125
nature_2026_05,5,16,0.1,720575940629377132,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,0.625
nature_2026_05,5,16,0.1,720575940629393207,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,0.625
nature_2026_05,5,16,0.1,720575940629421415,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),8.75,8.125
nature_2026_05,5,16,0.1,720575940629459718,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.75,4.375
nature_2026_05,5,16,0.1,720575940629561347,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),25.625,25.0
nature_2026_05,5,16,0.1,720575940629623351,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),6.25,5.625
nature_2026_05,5,16,0.1,720575940629778554,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),91.25,88.75
nature_2026_05,5,16,0.1,720575940629804158,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.875,2.5
nature_2026_05,5,16,0.1,720575940629810748,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),51.25,53.75
nature_2026_05,5,16,0.1,720575940629812346,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),11.875,11.25
nature_2026_05,5,16,0.1,720575940629855787,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),15.0,15.0
nature_2026_05,5,16,0.1,720575940629888530,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),146.875,143.75
nature_2026_05,5,16,0.1,720575940630034231,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),15.0,16.875
nature_2026_05,5,16,0.1,720575940630233916,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),195.0,215.0
nature_2026_05,5,16,0.1,720575940630291767,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.25,1.875
nature_2026_05,5,16,0.1,720575940630403031,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.625
nature_2026_05,5,16,0.1,720575940630488540,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),13.75,16.25
nature_2026_05,5,16,0.1,720575940630579574,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),68.75,68.125
nature_2026_05,5,16,0.1,720575940630664556,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),36.875,37.5
nature_2026_05,5,16,0.1,720575940630665210,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),18.125,21.25
nature_2026_05,5,16,0.1,720575940630667372,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),42.5,43.125
nature_2026_05,5,16,0.1,720575940630674038,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),22.5,23.125
nature_2026_05,5,16,0.1,720575940630683385,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),43.125,48.75
nature_2026_05,5,16,0.1,720575940630689644,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.0
nature_2026_05,5,16,0.1,720575940630771449,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),37.5,38.75
nature_2026_05,5,16,0.1,720575940630797113,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),180.625,191.25
nature_2026_05,5,16,0.1,720575940630806267,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),25.0,26.875
nature_2026_05,5,16,0.1,720575940630820919,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),38.75,40.625
nature_2026_05,5,16,0.1,720575940630839371,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),1.875,3.75
nature_2026_05,5,16,0.1,720575940630865724,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),61.875,58.125
nature_2026_05,5,16,0.1,720575940630868793,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),99.375,101.25
nature_2026_05,5,16,0.1,720575940630931999,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),8.125,7.5
nature_2026_05,5,16,0.1,720575940630980559,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),13.125,16.25
nature_2026_05,5,16,0.1,720575940631108303,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),3.125,3.75
nature_2026_05,5,16,0.1,720575940631168057,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),19.375,21.25
nature_2026_05,5,16,0.1,720575940631179831,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),11.25,13.75
nature_2026_05,5,16,0.1,720575940631283267,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),16.25,16.25
nature_2026_05,5,16,0.1,720575940631340815,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),14.375,15.625
nature_2026_05,5,16,0.1,720575940631349335,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),70.0,70.625
nature_2026_05,5,16,0.1,720575940631406411,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),40.0,42.5
nature_2026_05,5,16,0.1,720575940631575327,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.0,0.625
nature_2026_05,5,16,0.1,720575940631629160,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),2.5,3.125
nature_2026_05,5,16,0.1,720575940631662648,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),9.375,11.25
nature_2026_05,5,16,0.1,720575940631703608,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),51.875,55.0
nature_2026_05,5,16,0.1,720575940631714119,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),18.125,19.375
nature_2026_05,5,16,0.1,720575940631918649,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),72.5,68.125
nature_2026_05,5,16,0.1,720575940631959097,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),55.625,53.75
nature_2026_05,5,16,0.1,720575940631989352,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),0.625,0.0
nature_2026_05,5,16,0.1,720575940631994728,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),20.0,17.5
nature_2026_05,5,16,0.1,720575940631997032,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),52.5,50.625
nature_2026_05,5,16,0.1,720575940631999080,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),31.875,32.5
nature_2026_05,5,16,0.1,720575940632047890,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),88.125,87.5
nature_2026_05,5,16,0.1,720575940632118156,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),68.75,68.75
nature_2026_05,5,16,0.1,720575940632134227,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),7.5,7.5
nature_2026_05,5,16,0.1,720575940632159519,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),13.125,13.125
nature_2026_05,5,16,0.1,720575940632252743,brian2cpp,genn,Brian2 (CPU),GeNN (GPU),54.375,57.5
