run_label,round,reference_backend,reference_framework,comparison_backend,comparison_framework,t_run,n_run,flywire_id,reference_rate_hz,comparison_rate_hz
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940644542880,60.0,60.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940644653348,30.0,30.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940645045527,10.0,0.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940645047831,10.0,10.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940645352814,10.0,0.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940647029044,20.0,10.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940647030324,20.0,20.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940647033396,40.0,40.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940647518340,40.0,30.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940648864633,0.0,10.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940649829241,50.0,40.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940652580086,100.0,110.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940655011489,10.0,10.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940655013025,40.0,40.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940655014049,90.0,90.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940660219265,80.0,70.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940660220289,10.0,0.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940660223873,50.0,60.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940660224641,10.0,0.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),0.1,1,720575940660229505,40.0,40.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940605420902,0.0,1.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940605513649,7.0,3.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940605658033,21.0,27.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940605682790,17.0,19.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940605890784,5.0,9.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940606391218,2.0,0.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940606607234,16.0,18.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940606852018,4.0,2.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940606866377,85.0,86.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940607193986,48.0,44.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940607272649,65.0,64.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940607386290,35.0,33.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940607451081,40.0,40.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940607689394,15.0,17.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940608498780,30.0,30.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940608735241,25.0,30.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940609133269,26.0,31.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940609405635,33.0,34.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940609407939,50.0,49.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940609915204,39.0,42.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940609939780,20.0,23.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940609993284,24.0,27.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940610000964,25.0,31.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940610001220,11.0,8.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940610054980,81.0,88.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940610231509,3.0,1.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940610232274,15.0,17.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940610258552,36.0,36.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940610482883,56.0,58.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940610611246,15.0,14.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940610621026,1.0,2.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940610677828,58.0,56.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940610803554,37.0,43.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940610916465,44.0,44.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940611015122,48.0,48.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940611151406,11.0,14.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940611160930,32.0,38.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940611164770,19.0,22.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940611366058,10.0,15.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940611436408,30.0,30.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940611548878,48.0,60.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940611549902,28.0,27.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940611875570,188.0,195.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940611988197,6.0,12.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940612036837,33.0,33.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940612208858,14.0,16.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940612289010,15.0,15.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940612357618,12.0,8.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940612423922,73.0,74.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940612479205,16.0,17.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940612537061,3.0,4.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940612558061,33.0,34.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940612648106,26.0,27.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940612670570,178.0,194.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940612692633,62.0,65.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940612766515,8.0,6.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940612888178,38.0,37.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940612906518,85.0,90.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940612952557,18.0,20.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940613004402,24.0,29.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940613347299,29.0,34.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940613670893,26.0,29.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940613687789,47.0,47.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940613743569,4.0,2.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940613929391,37.0,39.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940613943215,25.0,31.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940614128691,29.0,27.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940614386070,1.0,1.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940614660519,28.0,29.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940614730914,11.0,6.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940614763666,92.0,93.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940615023535,1.0,0.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940615052812,18.0,21.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940615153494,7.0,9.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940615296766,8.0,6.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940615296818,32.0,32.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940615582111,5.0,6.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940615623867,6.0,7.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940615671106,90.0,89.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940615715003,1.0,4.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940615811670,9.0,14.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940616018956,83.0,91.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940616103218,92.0,91.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940616466260,56.0,55.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940616864086,39.0,34.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940616864217,50.0,53.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940616885538,199.0,202.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940617000768,206.0,205.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940617373268,6.0,9.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940617488477,12.0,13.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940617494877,13.0,16.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940617552057,44.0,44.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940617593233,71.0,72.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940617629841,52.0,57.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940617672920,2.0,0.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940617937543,224.0,199.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940618116569,2.0,0.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940618153105,2.0,0.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940618165019,122.0,129.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940618238523,59.0,59.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940618472261,60.0,64.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940618574749,42.0,42.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940618696989,44.0,44.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940618726171,18.0,20.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940618859480,20.0,20.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940619114048,31.0,30.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940619173534,17.0,18.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940619176094,1.0,1.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940619473624,34.0,39.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940619588568,47.0,48.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940619671616,22.0,26.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940619675200,0.0,1.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940619877396,83.0,84.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940619973712,124.0,124.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620025620,34.0,37.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620031366,54.0,57.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620170887,34.0,38.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620271636,2.0,2.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620274085,95.0,91.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620292116,5.0,9.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620335269,70.0,75.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620346417,0.0,1.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620346673,4.0,5.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620374693,24.0,28.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620473547,25.0,27.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620474278,12.0,15.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620481240,55.0,55.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620673985,50.0,55.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620714150,1.0,2.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620780272,30.0,36.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620805046,12.0,13.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620873793,8.0,8.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940620874757,113.0,111.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621057702,12.0,23.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621119367,3.0,6.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621148948,8.0,8.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621261296,38.0,39.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621329328,4.0,3.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621345012,6.0,9.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621399899,54.0,55.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621411749,2.0,0.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621422518,19.0,20.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621468404,8.0,6.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621502051,204.0,211.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621538142,39.0,37.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621573030,24.0,24.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621573542,1.0,0.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621586854,69.0,75.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621667693,19.0,25.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621754367,192.0,205.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621771041,11.0,13.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621777390,17.0,20.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940621902085,2.0,1.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940622027222,1.0,0.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940622116705,80.0,80.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940622147873,2.0,0.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940622235425,66.0,67.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940622348156,25.0,25.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940622474899,1.0,1.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940622552675,1.0,1.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940622624214,2.0,7.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940622695448,154.0,155.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940622734106,1.0,2.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940622810153,50.0,52.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940623072013,8.0,8.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940623137818,3.0,2.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940623192781,29.0,33.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940623209165,34.0,43.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940623210445,80.0,75.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940623211725,72.0,74.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940623224555,1.0,2.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940623352063,84.0,90.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940623453959,26.0,28.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940623478115,17.0,22.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940623718380,0.0,1.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940623862015,0.0,1.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940624023188,31.0,32.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940624310857,12.0,16.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940624484796,57.0,58.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940624600840,10.0,7.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940624623287,39.0,38.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940624897516,32.0,34.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940624906483,36.0,36.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940624963786,200.0,188.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940624966840,42.0,39.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940625045180,92.0,92.0
nature_2026_05,5,brian2cpp,Brian2 (CPU),brian2genn,Brian2GeNN (GPU),1.0,1,720575940625047484,57.0,62.0
